reporte_id,ciudadano_id,lat,lon,tipo,created_at,es_hotspot_conocido,operatividad_activo,quema_observada,segregacion_observada,volumen_categoria,permanencia_anios_estimado,cluster_id
3411,1436,-12.193769394829452,-76.9565538551647,desmonte,2026-05-02,True,False,False,False,alto,4.8,4
3412,1436,-12.188247865947861,-76.9366123252107,reciclaje_domiciliario,2026-05-27,True,False,False,True,bajo,3.1,31
3413,1436,-12.203420752603936,-76.95902600540545,recojo_consolidado,2026-07-01,True,True,False,False,alto,5.0,75
3414,1436,-12.20307476259794,-76.9221440012049,reciclaje_domiciliario,2026-04-23,False,False,False,True,bajo,0.0,-1
3415,1436,-12.212517378411741,-76.92590122030747,desmonte,2026-04-14,True,True,False,True,medio,3.1,3
3416,1436,-12.192616597119276,-76.95686019370484,recojo_consolidado,2026-04-29,True,True,False,True,alto,4.1,4
3417,1437,-12.196448586799862,-76.9540683457737,reciclaje_domiciliario,2026-06-19,True,True,False,False,alto,2.1,30
3418,1438,-12.216344563928207,-76.94194519911223,desmonte,2026-04-18,True,True,False,False,alto,4.8,6
3419,1438,-12.192989541207185,-76.95736827743785,desmonte,2026-06-14,True,True,False,False,alto,3.8,4
3420,1439,-12.213003276394357,-76.95086934612411,reciclaje_domiciliario,2026-04-17,True,False,False,False,bajo,0.1,10
3421,1439,-12.211733929692993,-76.92207902069462,desmonte,2026-05-03,True,False,False,False,bajo,3.8,24
3422,1440,-12.193676102423922,-76.95752763610407,recojo_consolidado,2026-05-20,True,True,False,True,alto,4.6,4
3423,1441,-12.193308103586048,-76.95764146758533,reciclaje_domiciliario,2026-06-17,True,True,True,False,medio,4.2,4
3424,1442,-12.21254966121421,-76.92568771284367,desmonte,2026-05-27,True,True,True,False,alto,4.6,3
3425,1443,-12.194235122372488,-76.94208769892246,desmonte,2026-06-22,True,True,False,True,alto,4.3,12
3426,1444,-12.210613308967726,-76.95595092118305,desmonte,2026-05-02,True,True,False,True,bajo,4.1,1
3427,1444,-12.201816926651942,-76.96033965119776,desmonte,2026-04-10,True,True,False,False,medio,5.4,29
3428,1445,-12.213031333498803,-76.93616034073797,reciclaje_domiciliario,2026-04-21,False,False,False,False,bajo,0.0,-1
3429,1445,-12.19427899092296,-76.95787643670943,recojo_consolidado,2026-05-08,True,True,False,False,alto,3.1,4
3430,1445,-12.215378104998942,-76.94572978875912,reciclaje_domiciliario,2026-04-07,False,False,False,False,bajo,0.6,-1
3431,1445,-12.200255456142282,-76.95745279588618,desmonte,2026-04-10,True,True,False,True,alto,4.2,20
3432,1446,-12.193799360933172,-76.95764933943276,recojo_consolidado,2026-04-06,True,True,True,True,medio,3.1,4
3433,1446,-12.19352474921852,-76.95613738701817,recojo_consolidado,2026-06-29,True,True,False,False,alto,2.8,4
3434,1447,-12.193931006640897,-76.95748841407037,recojo_consolidado,2026-04-08,True,False,False,False,alto,3.6,4
3435,1447,-12.212666305546282,-76.93130396906403,desmonte,2026-07-01,True,False,False,False,medio,1.3,8
3436,1447,-12.185432960365834,-76.965,desmonte,2026-05-30,True,True,False,True,bajo,1.6,52
3437,1448,-12.211461461920702,-76.9324058177578,reciclaje_domiciliario,2026-06-09,True,True,False,False,bajo,0.0,8
3438,1448,-12.192746308819025,-76.93096344724438,desmonte,2026-04-19,True,False,True,False,bajo,2.8,83
3439,1449,-12.193811810833266,-76.94107587325647,desmonte,2026-07-01,True,True,True,True,alto,3.6,12
3440,1449,-12.199922075317206,-76.95731363096809,recojo_consolidado,2026-04-09,True,False,True,False,medio,4.6,20
3441,1449,-12.219641920008167,-76.91681912803651,recojo_consolidado,2026-05-26,False,True,False,False,medio,0.0,-1
3442,1449,-12.223552483219509,-76.9617006857077,desmonte,2026-06-27,False,False,False,False,bajo,0.6,-1
3443,1449,-12.19443964685957,-76.95772140423172,recojo_consolidado,2026-04-09,True,True,True,False,alto,3.7,4
3444,1450,-12.212056781440008,-76.95603546940575,desmonte,2026-06-30,True,False,False,False,medio,2.4,1
3445,1450,-12.228259726263424,-76.96114313447325,reciclaje_domiciliario,2026-06-02,True,True,False,True,alto,4.1,-1
3446,1451,-12.2114507848833,-76.93151366946572,desmonte,2026-06-11,True,False,False,False,alto,1.6,8
3447,1452,-12.194668899164062,-76.9314361538402,desmonte,2026-04-30,True,False,True,False,bajo,3.4,7
3448,1452,-12.20042481096431,-76.95724800101925,reciclaje_domiciliario,2026-06-13,True,True,True,False,alto,1.6,20
3449,1452,-12.223220723482097,-76.9601439951671,reciclaje_domiciliario,2026-05-07,False,True,True,True,bajo,1.3,-1
3450,1453,-12.225064736259434,-76.94542886787453,recojo_consolidado,2026-06-26,True,True,False,True,alto,3.1,15
3451,1453,-12.212863005055418,-76.92674040429216,desmonte,2026-07-02,True,True,False,False,medio,5.3,3
3452,1454,-12.217182044563103,-76.94253181338712,desmonte,2026-06-28,True,False,False,True,alto,3.5,6
3453,1454,-12.187920938464062,-76.93645608906756,desmonte,2026-06-14,True,True,False,False,medio,0.0,31
3454,1455,-12.195589422616017,-76.94602857652256,reciclaje_domiciliario,2026-05-21,True,True,False,False,alto,3.3,27
3455,1455,-12.193202444169218,-76.95727218387611,reciclaje_domiciliario,2026-05-09,True,False,True,True,alto,3.3,4
3456,1455,-12.193192019865446,-76.95755392990647,desmonte,2026-05-10,True,True,True,False,alto,3.7,4
3457,1456,-12.192027289774254,-76.93126198479234,desmonte,2026-06-26,True,False,False,True,bajo,1.4,22
3458,1457,-12.186314053881832,-76.96406370869164,desmonte,2026-06-01,True,True,False,False,bajo,1.7,52
3459,1457,-12.193216979476812,-76.95786388498918,desmonte,2026-05-24,True,True,True,False,alto,2.8,4
3460,1458,-12.196287461619962,-76.93394931165186,desmonte,2026-05-30,False,False,False,True,medio,2.9,-1
3461,1459,-12.225075750650246,-76.94416519851704,recojo_consolidado,2026-05-05,True,True,False,False,medio,1.9,15
3462,1459,-12.194986153073785,-76.93140249476016,desmonte,2026-05-21,True,True,True,True,bajo,5.2,7
3463,1459,-12.211586029040424,-76.957354581366,desmonte,2026-06-04,True,False,False,False,alto,1.2,1
3464,1460,-12.194685053507008,-76.92945983946596,reciclaje_domiciliario,2026-06-15,True,False,False,True,alto,1.6,7
3465,1460,-12.212525388013013,-76.92652341585504,recojo_consolidado,2026-06-06,True,True,False,True,alto,4.5,3
3466,1461,-12.192714405979547,-76.95653510003133,reciclaje_domiciliario,2026-04-21,True,True,True,False,alto,2.3,4
3467,1461,-12.192715349709605,-76.95729122367341,desmonte,2026-04-30,True,False,False,True,alto,5.0,4
3468,1462,-12.19264642170383,-76.95848917394162,desmonte,2026-05-27,True,True,True,True,alto,3.9,4
3469,1462,-12.192921032275875,-76.95814057646177,desmonte,2026-05-28,True,True,False,True,alto,3.9,4
3470,1463,-12.193136914611504,-76.95749595463806,desmonte,2026-06-08,True,True,False,False,alto,5.1,4
3471,1463,-12.218810653304272,-76.93762411199569,reciclaje_domiciliario,2026-05-18,False,False,True,False,medio,0.6,-1
3472,1464,-12.192998125749568,-76.95711812854009,recojo_consolidado,2026-04-16,True,True,True,True,alto,3.2,4
3473,1465,-12.22725002162972,-76.92983676637014,desmonte,2026-06-17,True,True,False,False,medio,2.0,-1
3474,1465,-12.200668715510565,-76.95701556653692,reciclaje_domiciliario,2026-05-13,True,True,False,False,alto,3.9,20
3475,1465,-12.210996047976412,-76.95663670198844,reciclaje_domiciliario,2026-04-24,True,False,False,True,alto,1.3,1
3476,1466,-12.19836680925598,-76.92675426878931,desmonte,2026-06-28,True,True,False,True,bajo,2.7,-1
3477,1467,-12.212387438499135,-76.93119704444106,desmonte,2026-05-12,True,True,False,False,medio,1.6,8
3478,1467,-12.216295628161062,-76.94165435777747,recojo_consolidado,2026-05-13,True,True,True,False,bajo,3.1,6
3479,1467,-12.190693286121178,-76.94265984453887,desmonte,2026-04-08,True,False,True,False,alto,3.4,16
3480,1467,-12.217498804438465,-76.9422189575003,desmonte,2026-05-31,True,True,False,False,medio,4.1,6
3481,1468,-12.193869795664902,-76.95975776086345,desmonte,2026-04-27,True,True,True,True,alto,3.9,4
3482,1468,-12.21270824413147,-76.93216755046194,reciclaje_domiciliario,2026-06-27,True,True,True,False,bajo,2.5,8
3483,1469,-12.211233352734231,-76.95698531153182,recojo_consolidado,2026-05-12,True,True,True,False,alto,2.3,1
3484,1470,-12.208521208391327,-76.91593502947471,desmonte,2026-06-12,False,False,False,False,bajo,1.4,-1
3485,1470,-12.188954171312448,-76.93549732164031,desmonte,2026-05-10,True,True,True,False,medio,3.7,93
3486,1471,-12.207595156346425,-76.93676670733824,recojo_consolidado,2026-05-11,True,False,True,False,bajo,2.0,42
3487,1471,-12.196104939594438,-76.9538494893676,reciclaje_domiciliario,2026-06-05,True,True,True,False,alto,1.9,30
3488,1472,-12.200564902168137,-76.95755326375158,recojo_consolidado,2026-04-20,True,False,False,False,medio,3.5,20
3489,1472,-12.194542576106079,-76.9301453539666,reciclaje_domiciliario,2026-05-25,True,False,False,False,medio,2.4,7
3490,1473,-12.21286110957666,-76.9319565200817,reciclaje_domiciliario,2026-06-12,True,False,True,False,medio,2.0,8
3491,1473,-12.213709540718176,-76.93131511634147,desmonte,2026-05-05,True,False,False,False,bajo,2.8,8
3492,1473,-12.216374277817208,-76.92643449219051,desmonte,2026-05-18,True,False,False,False,bajo,3.4,13
3493,1474,-12.193217101767868,-76.95713731943732,reciclaje_domiciliario,2026-05-19,True,True,False,True,alto,4.0,4
3494,1474,-12.224538495057509,-76.94504110733182,desmonte,2026-06-22,True,True,True,True,medio,1.7,15
3495,1475,-12.224324352748486,-76.92487294744446,desmonte,2026-04-10,False,True,False,False,bajo,0.0,-1
3496,1476,-12.224376615133774,-76.91808904955157,desmonte,2026-06-02,False,False,False,False,bajo,1.5,-1
3497,1476,-12.211127277733947,-76.92258204446709,desmonte,2026-05-16,True,False,True,False,alto,3.5,24
3498,1477,-12.196459152801932,-76.95445508416665,reciclaje_domiciliario,2026-06-21,True,True,True,True,alto,2.6,30
3499,1477,-12.192823685762821,-76.95683168855166,desmonte,2026-07-03,True,True,False,True,medio,3.8,4
3500,1478,-12.19532117530163,-76.93116636567215,recojo_consolidado,2026-05-01,True,False,True,True,medio,1.6,7
3501,1479,-12.211506867878489,-76.93051482454791,desmonte,2026-06-23,True,False,True,True,medio,1.1,8
3502,1480,-12.196549853333392,-76.92607396989652,reciclaje_domiciliario,2026-05-03,True,True,True,True,bajo,3.5,45
3503,1480,-12.210862506557657,-76.93184011403335,desmonte,2026-06-30,True,False,False,True,alto,2.3,8
3504,1480,-12.192341499913669,-76.95715562874858,desmonte,2026-06-05,True,False,True,True,medio,1.9,4
3505,1481,-12.192675448910236,-76.95720151727798,desmonte,2026-04-14,True,False,False,False,alto,4.6,4
3506,1481,-12.216497719935882,-76.94182189107188,desmonte,2026-05-16,True,True,True,False,alto,3.6,6
3507,1482,-12.212236206875986,-76.92570610306579,reciclaje_domiciliario,2026-06-06,True,True,False,True,alto,4.3,3
3508,1482,-12.212395605275088,-76.92519108514861,desmonte,2026-06-24,True,True,True,True,medio,4.8,3
3509,1483,-12.193842394724452,-76.95691478510064,recojo_consolidado,2026-04-20,True,False,False,False,alto,3.6,4
3510,1483,-12.211709414465957,-76.9223759937825,desmonte,2026-05-14,True,True,False,False,alto,3.3,24
3511,1483,-12.231068419584522,-76.92697790341514,desmonte,2026-05-25,True,True,False,True,medio,2.6,11
3512,1484,-12.23147892045623,-76.92704587655317,reciclaje_domiciliario,2026-04-25,True,True,True,False,alto,3.4,11
3513,1484,-12.192800601996263,-76.95860700917216,desmonte,2026-04-13,True,True,False,False,medio,4.5,4
3514,1485,-12.194073039761147,-76.9562720414996,desmonte,2026-05-05,True,True,True,True,alto,3.8,4
3515,1486,-12.190513253803337,-76.94271857726666,desmonte,2026-05-22,True,False,True,True,alto,3.2,16
3516,1486,-12.205646046178458,-76.92891501489099,desmonte,2026-05-09,False,True,False,False,medio,1.6,-1
3517,1486,-12.1931407338799,-76.94362343572075,desmonte,2026-04-18,True,True,False,False,alto,3.0,-1
3518,1487,-12.210771859388306,-76.9579920146751,recojo_consolidado,2026-06-09,True,True,True,False,bajo,1.9,-1
3519,1487,-12.193449628664519,-76.94191154781784,desmonte,2026-05-05,True,True,False,False,medio,4.7,12
3520,1487,-12.192948971282695,-76.95747560983472,recojo_consolidado,2026-05-18,True,True,False,True,medio,2.1,4
3521,1488,-12.195308307380413,-76.93174770374702,recojo_consolidado,2026-06-11,True,True,False,False,alto,2.5,7
3522,1489,-12.196759187279307,-76.9452139303196,desmonte,2026-06-14,True,True,True,True,alto,3.9,27
3523,1489,-12.229754098007875,-76.95414791230245,reciclaje_domiciliario,2026-05-14,True,True,True,False,alto,3.4,-1
3524,1490,-12.205861833432387,-76.91865749393529,recojo_consolidado,2026-06-19,False,True,False,False,medio,0.0,-1
3525,1490,-12.193018223565332,-76.95732429256516,desmonte,2026-06-10,True,True,False,True,alto,4.3,4
3526,1490,-12.231668179237962,-76.92747536332763,desmonte,2026-06-01,True,True,True,False,alto,4.0,11
3527,1490,-12.194345917314882,-76.95802500237616,reciclaje_domiciliario,2026-06-17,True,False,True,False,alto,5.0,4
3528,1491,-12.20008831752102,-76.9569116710295,reciclaje_domiciliario,2026-06-06,True,True,True,True,medio,4.9,20
3529,1491,-12.19312490643088,-76.95713493012451,recojo_consolidado,2026-06-06,True,True,True,True,alto,3.6,4
3530,1491,-12.225754240951034,-76.94525720360517,desmonte,2026-06-30,True,True,False,False,alto,3.2,15
3531,1491,-12.212136813084832,-76.92571619476863,desmonte,2026-06-08,True,False,True,True,alto,3.8,3
3532,1491,-12.192866047513643,-76.9586356756486,reciclaje_domiciliario,2026-05-06,True,True,False,False,alto,4.2,4
3533,1491,-12.193293461923153,-76.9592368707927,desmonte,2026-05-21,True,False,True,False,alto,3.2,4
3534,1491,-12.209736827750964,-76.9306598144033,reciclaje_domiciliario,2026-06-01,False,True,True,False,medio,0.0,-1
3535,1491,-12.193378849067596,-76.95779389825607,desmonte,2026-05-08,True,True,False,True,alto,2.3,4
3536,1492,-12.196966110558405,-76.93611777767774,desmonte,2026-06-17,True,True,True,True,medio,2.0,43
3537,1492,-12.193367925024948,-76.94121809087086,recojo_consolidado,2026-04-08,True,True,False,False,medio,3.9,12
3538,1492,-12.203704472305919,-76.95912398608911,reciclaje_domiciliario,2026-06-28,True,True,True,False,alto,3.6,2
3539,1492,-12.200340700779869,-76.93871611778829,reciclaje_domiciliario,2026-05-23,False,False,True,False,medio,0.8,-1
3540,1493,-12.203148715450379,-76.93599828791383,recojo_consolidado,2026-04-25,False,False,False,False,bajo,0.7,-1
3541,1493,-12.21271242959325,-76.92678165609914,desmonte,2026-04-27,True,True,True,True,alto,3.8,3
3542,1493,-12.200100797572246,-76.9576889904021,reciclaje_domiciliario,2026-05-24,True,True,False,False,bajo,3.6,20
3543,1493,-12.200669637920829,-76.96075844863935,desmonte,2026-05-21,True,True,True,False,alto,5.8,29
3544,1494,-12.1931929832032,-76.9570013077392,reciclaje_domiciliario,2026-04-16,True,False,True,False,alto,2.3,4
3545,1494,-12.206721306547996,-76.93646029467169,recojo_consolidado,2026-05-26,True,False,True,True,bajo,0.0,42
3546,1494,-12.196624340031768,-76.95391625431203,recojo_consolidado,2026-07-01,True,True,False,False,medio,3.0,30
3547,1494,-12.196416977776169,-76.94589093675887,desmonte,2026-05-28,True,True,True,False,medio,3.4,27
3548,1494,-12.195490299910135,-76.95414439229712,recojo_consolidado,2026-07-01,True,False,False,False,bajo,1.4,30
3549,1494,-12.194179925845745,-76.9584104403668,desmonte,2026-04-17,True,False,False,False,alto,3.9,4
3550,1495,-12.2118026102664,-76.93173204206947,reciclaje_domiciliario,2026-06-15,True,False,False,False,bajo,1.1,8
3551,1496,-12.193476463763561,-76.95739920819348,recojo_consolidado,2026-06-21,True,False,False,False,medio,4.5,4
3552,1496,-12.226599063976046,-76.9622330640902,reciclaje_domiciliario,2026-05-09,True,True,True,True,alto,4.8,28
3553,1496,-12.201939489103657,-76.96152383214522,reciclaje_domiciliario,2026-06-08,True,True,False,True,alto,5.5,29
3554,1497,-12.193192088415952,-76.94224914090914,recojo_consolidado,2026-04-29,True,True,True,False,alto,3.2,12
3555,1497,-12.212247416921082,-76.92649424193593,desmonte,2026-05-01,True,True,False,False,alto,3.8,3
3556,1497,-12.232375586974607,-76.92723303305581,reciclaje_domiciliario,2026-05-19,True,False,True,True,medio,5.0,11
3557,1498,-12.228598829406055,-76.93018585796388,reciclaje_domiciliario,2026-06-08,True,True,True,False,bajo,0.3,14
3558,1499,-12.196339665619996,-76.95541683326888,desmonte,2026-06-09,True,True,False,False,alto,1.7,30
3559,1499,-12.193088021040053,-76.95772948587872,recojo_consolidado,2026-07-04,True,True,True,False,medio,4.3,4
3560,1499,-12.210768990619517,-76.92198235070556,desmonte,2026-04-16,True,True,False,True,bajo,4.6,-1
3561,1500,-12.225469656192857,-76.9447587596703,desmonte,2026-06-15,True,False,False,True,medio,0.0,15
3562,1500,-12.216600914589394,-76.94218170319449,recojo_consolidado,2026-05-23,True,True,True,False,medio,2.1,6
3563,1501,-12.222739671324376,-76.94117159364605,desmonte,2026-07-02,True,True,True,True,medio,1.9,26
3564,1501,-12.193841508289779,-76.95630556547404,reciclaje_domiciliario,2026-05-20,True,False,False,False,alto,3.9,4
3565,1501,-12.224099709831862,-76.94066375086499,recojo_consolidado,2026-06-08,True,True,True,False,bajo,4.1,26
3566,1502,-12.199121460490938,-76.95684564051034,recojo_consolidado,2026-05-20,True,True,False,False,medio,5.2,20
3567,1503,-12.200158597041359,-76.9581626360795,reciclaje_domiciliario,2026-06-05,True,False,False,False,alto,2.8,20
3568,1503,-12.21236752676461,-76.92612855926131,recojo_consolidado,2026-04-26,True,True,True,False,medio,2.3,3
3569,1504,-12.206354404795274,-76.93649542101652,desmonte,2026-04-10,True,False,False,True,bajo,0.8,-1
3570,1504,-12.193998657795152,-76.95745253857035,desmonte,2026-05-07,True,True,False,False,alto,4.6,4
3571,1504,-12.216564667321702,-76.94213591835171,reciclaje_domiciliario,2026-04-23,True,False,False,False,bajo,2.2,6
3572,1505,-12.224994956211477,-76.91993955121872,reciclaje_domiciliario,2026-05-24,False,False,False,True,medio,0.0,-1
3573,1505,-12.212990599046059,-76.92599921256617,recojo_consolidado,2026-06-23,True,True,False,False,alto,3.6,3
3574,1506,-12.210982626210187,-76.95730381991747,desmonte,2026-06-02,True,True,False,True,medio,1.8,1
3575,1506,-12.228703910880105,-76.92514238742463,desmonte,2026-06-23,True,True,False,True,bajo,1.2,-1
3576,1507,-12.232225224579715,-76.95976676049825,desmonte,2026-07-01,False,True,False,False,medio,2.0,-1
3577,1507,-12.213425723228182,-76.93192015550308,desmonte,2026-04-06,True,True,True,False,alto,1.1,8
3578,1507,-12.211962188282925,-76.92493152893147,reciclaje_domiciliario,2026-05-22,True,True,True,False,alto,2.7,3
3579,1508,-12.193381976834482,-76.95669710845596,desmonte,2026-05-05,True,False,False,True,medio,3.7,4
3580,1508,-12.212309210073354,-76.9311934068117,desmonte,2026-05-27,True,False,False,True,bajo,2.5,8
3581,1509,-12.217033544470235,-76.94229206011634,desmonte,2026-05-09,True,True,True,False,bajo,5.2,6
3582,1509,-12.195945484567641,-76.954785609223,desmonte,2026-06-08,True,True,False,True,alto,2.9,30
3583,1509,-12.198003188405716,-76.92462290903106,desmonte,2026-05-13,True,True,True,False,medio,1.9,-1
3584,1510,-12.211532532027173,-76.92295557105587,recojo_consolidado,2026-05-18,True,True,True,False,alto,2.3,24
3585,1510,-12.195349549728501,-76.95424925869929,recojo_consolidado,2026-06-21,True,True,False,False,medio,3.0,30
3586,1510,-12.212145692018247,-76.92511505082139,reciclaje_domiciliario,2026-05-17,True,True,False,True,alto,3.5,3
3587,1510,-12.221516340199353,-76.9367309206534,desmonte,2026-06-11,False,True,False,False,bajo,1.9,-1
3588,1510,-12.211538785265729,-76.95658692125352,desmonte,2026-05-15,True,False,False,False,alto,2.7,1
3589,1510,-12.21343765234161,-76.94538684188548,desmonte,2026-05-27,False,False,True,True,bajo,0.3,-1
3590,1511,-12.193183449235013,-76.94210152034302,reciclaje_domiciliario,2026-06-05,True,True,False,False,medio,3.0,12
3591,1511,-12.227993857071805,-76.96142845016278,desmonte,2026-05-25,True,True,True,False,alto,4.3,28
3592,1511,-12.224585085044863,-76.93185235431635,desmonte,2026-06-28,False,False,False,True,bajo,1.3,-1
3593,1511,-12.193783434271985,-76.9592320250173,recojo_consolidado,2026-04-08,True,True,False,True,alto,4.2,4
3594,1512,-12.20164860066098,-76.96041400059458,reciclaje_domiciliario,2026-05-13,True,True,True,True,medio,2.9,29
3595,1512,-12.19677876287635,-76.94493155215397,desmonte,2026-07-01,True,True,False,True,medio,4.1,27
3596,1512,-12.195473902172234,-76.93266687558412,reciclaje_domiciliario,2026-06-22,True,True,False,True,medio,3.8,7
3597,1513,-12.21250709366455,-76.95641684102083,desmonte,2026-07-03,True,False,False,False,alto,2.6,1
3598,1513,-12.217134171392827,-76.94248982419131,desmonte,2026-06-12,True,False,True,True,alto,4.1,6
3599,1513,-12.210879927059565,-76.93481053598906,recojo_consolidado,2026-04-13,False,True,False,False,medio,1.8,-1
3600,1514,-12.211653827576223,-76.95673674059992,desmonte,2026-04-30,True,True,True,False,medio,1.9,1
3601,1514,-12.197304759784563,-76.92557283661196,desmonte,2026-04-17,True,True,False,False,alto,1.1,45
3602,1514,-12.23316452834891,-76.9450191249943,reciclaje_domiciliario,2026-05-22,False,False,False,False,bajo,1.5,-1
3603,1514,-12.210658162298722,-76.95694070233606,desmonte,2026-06-08,True,False,False,False,medio,1.9,1
3604,1515,-12.192837378061707,-76.94174595172363,reciclaje_domiciliario,2026-05-31,True,True,False,True,alto,3.8,12
3605,1515,-12.193327643476872,-76.95716715730268,recojo_consolidado,2026-06-06,True,True,False,False,medio,3.3,4
3606,1516,-12.231769076440086,-76.92660992623438,desmonte,2026-04-17,True,True,True,False,alto,5.0,11
3607,1517,-12.21114377518351,-76.93053447831461,desmonte,2026-05-12,False,False,True,True,bajo,0.0,59
3608,1517,-12.231813607169396,-76.92670769749641,desmonte,2026-04-21,True,True,True,True,medio,4.8,11
3609,1518,-12.195691742550645,-76.94567841274721,desmonte,2026-06-16,True,True,True,False,alto,3.3,27
3610,1519,-12.21240453558435,-76.95671552734842,reciclaje_domiciliario,2026-04-14,True,False,False,False,medio,4.6,1
3611,1519,-12.188284197957447,-76.93652409036473,desmonte,2026-04-17,True,False,True,True,alto,2.7,31
3612,1519,-12.212779488501523,-76.92651762813537,desmonte,2026-05-12,True,True,False,False,alto,2.9,3
3613,1520,-12.21742436536717,-76.93820060685066,reciclaje_domiciliario,2026-06-10,False,False,False,False,medio,2.7,-1
3614,1520,-12.193161141294592,-76.95681404686803,reciclaje_domiciliario,2026-05-12,True,True,True,True,medio,3.2,4
3615,1520,-12.19305871233871,-76.9574433031589,recojo_consolidado,2026-06-29,True,True,True,True,alto,4.4,4
3616,1521,-12.192879491947997,-76.95766359306053,desmonte,2026-06-17,True,True,True,True,alto,4.2,4
3617,1522,-12.222980605037934,-76.94128085319346,reciclaje_domiciliario,2026-05-18,True,True,True,False,alto,4.4,26
3618,1523,-12.225743821306468,-76.94461336579351,desmonte,2026-04-08,True,False,False,False,bajo,1.1,15
3619,1523,-12.19310547239019,-76.95703644399838,recojo_consolidado,2026-04-29,True,False,True,False,alto,1.4,4
3620,1524,-12.231829999142342,-76.92645775627169,recojo_consolidado,2026-06-13,True,False,False,False,alto,2.7,11
3621,1525,-12.187044700725018,-76.95562634980709,reciclaje_domiciliario,2026-04-09,False,True,False,False,bajo,0.1,-1
3622,1526,-12.188880272943925,-76.9365188711379,reciclaje_domiciliario,2026-05-22,True,True,False,True,alto,0.7,31
3623,1526,-12.210707734954424,-76.93140830931785,reciclaje_domiciliario,2026-05-09,True,False,False,False,medio,0.8,-1
3624,1526,-12.201075599556695,-76.96035223806055,reciclaje_domiciliario,2026-04-23,True,True,False,False,alto,4.1,29
3625,1526,-12.232070254691234,-76.92747238584145,desmonte,2026-06-25,True,True,True,True,medio,4.8,11
3626,1526,-12.21264236615852,-76.9501990298315,reciclaje_domiciliario,2026-06-17,True,False,False,True,bajo,0.0,10
3627,1527,-12.200017804325036,-76.95821797228083,recojo_consolidado,2026-05-06,True,True,True,False,alto,4.4,20
3628,1528,-12.211421457436229,-76.95833066252993,reciclaje_domiciliario,2026-05-27,True,True,False,False,bajo,2.7,-1
3629,1528,-12.216694549523787,-76.9417842076548,desmonte,2026-06-26,True,True,True,False,alto,4.1,6
3630,1529,-12.20706559966413,-76.93643940053917,desmonte,2026-06-22,True,True,False,False,medio,0.0,42
3631,1529,-12.193594616747818,-76.95725698004993,reciclaje_domiciliario,2026-06-17,True,False,True,False,alto,5.5,4
3632,1530,-12.211103338070703,-76.95565528227856,desmonte,2026-05-21,True,True,False,False,alto,2.7,1
3633,1530,-12.210731384128772,-76.95666482275718,desmonte,2026-06-08,True,True,True,False,medio,2.9,1
3634,1531,-12.21113953686239,-76.95690880125937,desmonte,2026-04-14,True,True,False,False,medio,2.0,1
3635,1531,-12.19269559338413,-76.9571057155493,desmonte,2026-06-30,True,True,False,True,alto,4.9,4
3636,1531,-12.191165006413549,-76.93309701994446,desmonte,2026-05-27,False,False,False,False,bajo,3.7,-1
3637,1531,-12.193853180523673,-76.95974582709263,desmonte,2026-06-02,True,True,False,True,alto,3.2,4
3638,1531,-12.216402921617902,-76.94995619027746,recojo_consolidado,2026-06-23,True,True,False,False,alto,3.7,81
3639,1532,-12.192741590628764,-76.9572174213622,desmonte,2026-04-26,True,True,True,False,alto,4.4,4
3640,1533,-12.227991117937213,-76.92961022312959,desmonte,2026-04-27,True,True,False,False,alto,3.8,14
3641,1533,-12.21538155518733,-76.94223634247872,desmonte,2026-06-30,True,False,True,True,bajo,4.3,6
3642,1533,-12.189444636159363,-76.93678095026235,reciclaje_domiciliario,2026-05-17,True,True,False,False,bajo,2.3,31
3643,1534,-12.211105089434291,-76.9571145199334,recojo_consolidado,2026-05-21,True,True,False,True,bajo,3.1,1
3644,1534,-12.21127103610586,-76.95704739081539,reciclaje_domiciliario,2026-06-30,True,True,True,True,medio,3.4,1
3645,1534,-12.197029793566205,-76.93596517301205,recojo_consolidado,2026-06-14,True,True,False,False,bajo,3.5,43
3646,1535,-12.194061568512597,-76.9594069190524,desmonte,2026-06-01,True,True,False,False,medio,4.6,4
3647,1535,-12.193589731613665,-76.95731379975108,desmonte,2026-05-15,True,True,False,False,alto,3.2,4
3648,1535,-12.192765244918679,-76.93181798567257,recojo_consolidado,2026-05-24,True,False,True,True,bajo,4.5,86
3649,1536,-12.199917732037349,-76.9551199336887,desmonte,2026-05-21,True,True,True,True,medio,4.6,-1
3650,1536,-12.216056153631579,-76.94242677959446,desmonte,2026-04-30,True,True,False,False,medio,3.8,6
3651,1537,-12.193708376012165,-76.95814929773978,desmonte,2026-06-20,True,False,True,False,alto,4.8,4
3652,1537,-12.196296819540953,-76.95431099403295,recojo_consolidado,2026-06-28,True,True,True,False,alto,3.5,30
3653,1537,-12.211484564328863,-76.95699630429436,desmonte,2026-04-19,True,True,True,False,bajo,3.5,1
3654,1538,-12.229177292187554,-76.92952774764589,recojo_consolidado,2026-06-14,True,False,False,True,medio,1.8,14
3655,1538,-12.202969916646156,-76.95905467866378,reciclaje_domiciliario,2026-05-20,True,True,True,False,alto,4.3,2
3656,1539,-12.193159541216,-76.94122185801899,desmonte,2026-06-29,True,False,False,True,medio,4.0,12
3657,1539,-12.216121213661319,-76.92553913025485,desmonte,2026-04-07,True,True,True,True,medio,3.7,13
3658,1539,-12.194031957460771,-76.957448603071,desmonte,2026-05-01,True,False,False,True,medio,3.9,4
